window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend
1556,0.5416550636,0.6126417518,3.487281799,0.3553375304,0.17127271,0.3618756533,0.4054667056,1.664979339,0.6244253516,0.8000147939,0.1969225407,0.2046764344,0.1941298097,0.9423146248,1.002248406
1557,0.4784084857,0.577894032,2.667245626,0.3467774689,0.1789100021,0.3288295567,0.3797419071,1.129961967,0.4989248216,0.4972047806,0.185064435,0.1813653558,0.1965218037,0.7446812987,0.7846154571
1558,0.4785496891,0.5311416984,1.031208038,0.3554556072,0.1777074486,0.2557667196,0.4113518894,0.4491289854,0.3594330847,0.1234377399,0.1675860137,0.2482841462,0.2039426565,0.3655076027,0.32886222
1559,0.4496845305,0.51580441,1.031099677,0.3567543924,0.1771008521,0.2158951312,0.4601939023,0.6044641137,0.3899318874,0.1289311498,0.1705390066,0.2231059074,0.2080803514,0.3620175421,0.3243497908
1560,0.4424630702,0.4987103045,0.6321592927,0.358886987,0.1770100743,0.1872784048,0.376524806,0.3766564429,0.350415498,0.1501672268,0.1748041511,0.2706024945,0.2116835713,0.2730627954,0.219483301
1561,0.4025290012,0.4849879742,0.6322564483,0.370701313,0.1833636761,0.1844014674,0.4297159612,0.4810372889,0.3748632967,0.1429744959,0.1828600168,0.2483368516,0.2234901637,0.2745380998,0.2196655273
1562,0.4640747607,0.4892926216,0.2206307203,0.4044470489,0.1910842657,0.1978905052,0.5147109628,0.3924629688,0.3970381916,0.5245128274,0.2237995118,0.4832133949,0.2458736449,0.2182049602,0.1236153468
1563,0.4663175642,0.4804426134,0.2269574851,0.4319055974,0.196058467,0.2349551767,0.4714008868,0.4738349915,0.4496824443,0.7130553126,0.2444395274,0.5488286614,0.2629315555,0.245988071,0.1428584456
1564,0.4586178958,0.4688492715,0.2939551771,0.4536968172,0.1981285661,0.2894740105,0.4251583517,0.5972986817,0.5081415772,0.8617110252,0.2582130432,0.5880332589,0.2747018635,0.2855180204,0.1793627292
1565,0.3848265707,0.4305895269,0.1818420887,0.465503782,0.2006750107,0.335641712,0.3644575179,0.5329214931,0.4935452938,0.5426713824,0.2331987023,0.430344969,0.2820993364,0.2534553707,0.1522507817
1566,0.294196099,0.4076110125,0.179402113,0.4684112072,0.2087758183,0.3434998095,0.4237463772,0.535710752,0.4510549605,0.1871315688,0.209827587,0.2467152029,0.2885119915,0.2235280722,0.1299694628
1567,0.2629654109,0.4078085423,0.2825305462,0.465754658,0.2119816989,0.3339945376,0.3488435745,0.5582326055,0.452132374,0.1697952151,0.2152723819,0.2178064138,0.2900398672,0.2375248224,0.1497861594
1568,0.2452945262,0.3963038027,0.2236187011,0.4684185684,0.2155051231,0.330016315,0.2908703983,0.4579842091,0.4458451569,0.1728884131,0.2189665288,0.2263042927,0.2937812805,0.2317719907,0.1459683776
1569,0.2327254266,0.4112056792,0.3987907469,0.4738793373,0.2267535478,0.3153142035,0.3402547538,0.6521642208,0.4723443985,0.221171543,0.2379388064,0.2299014926,0.3024281561,0.2630409896,0.1796835214
1570,0.2217427939,0.393964529,0.270170778,0.4832141697,0.237309292,0.3158474863,0.3165439069,0.5074183941,0.4598954022,0.1956712604,0.2429243326,0.2400873303,0.3128876388,0.2485491037,0.1663006395
1571,0.2304270267,0.3730295599,0.1567922831,0.4994044304,0.2497643679,0.3326513767,0.2903772593,0.4885125458,0.4936043024,0.2214785665,0.2503066957,0.2715422809,0.327434957,0.2480394989,0.1638018936
1572,0.2265207171,0.3774197102,0.1962301135,0.5127536654,0.2717428803,0.3400024474,0.4541229308,0.6391618252,0.496260792,0.2136482447,0.2654116452,0.2704914212,0.3452184498,0.257850498,0.1732948422
1573,0.2281122208,0.3956744671,0.298392266,0.5226125121,0.2897306681,0.3394711018,0.5292665362,0.9757778049,0.5618188977,0.2422962338,0.289521873,0.2802492678,0.3599775136,0.2796188891,0.1953002363
1574,0.3669857979,0.4059612751,0.3381084204,0.5319030881,0.3076739609,0.3409698904,0.551651001,1.096422791,0.5927826762,0.2760118544,0.312841773,0.3023804724,0.3748535216,0.2973096669,0.2157904655
1575,0.3854307234,0.4292823374,0.4599547088,0.53009516,0.3181732893,0.3302669227,0.6049647927,1.505068779,0.6771876216,0.3530890048,0.3391378224,0.3338983059,0.3802598417,0.3224122226,0.2432336807
1576,0.3837945163,0.371448189,0.2157261223,0.5289291739,0.3220410049,0.3331763446,0.5515889525,0.8509637713,0.548263073,0.2614039183,0.3129399121,0.310228169,0.3834086359,0.2970888913,0.2257503718
1577,0.3742778301,0.3583308756,0.2031313926,0.5265530944,0.3296946585,0.3340706527,0.6610879302,1.055386424,0.5869455934,0.2706427574,0.3100647032,0.3116089404,0.3870429695,0.3056736887,0.2378245592
1578,0.3739011288,0.3297989964,0.2312496454,0.5233356357,0.3326708078,0.3420117795,0.6418067813,0.8124436736,0.5400203466,0.3348178566,0.2997451127,0.3238349259,0.3888241351,0.337220788,0.2769959271
1579,0.3697589934,0.3124332726,0.3178901374,0.5233209133,0.3333953917,0.3538685739,0.561647594,0.6125371456,0.5080677867,0.4067257345,0.2956334949,0.3361044824,0.3910059035,0.3793493211,0.3231785893
1580,0.3640478551,0.3006421328,0.4202255309,0.5311208367,0.3368482292,0.3725785911,0.4651817381,0.5116394162,0.5086286068,0.4710454047,0.2983245552,0.3491932452,0.3979439735,0.4262477458,0.3702570498
1581,0.3589512408,0.2895035744,0.5318288207,0.5389134288,0.3399831951,0.3920017481,0.402056694,0.5389134288,0.5389134288,0.5379497409,0.3008453846,0.3629773855,0.4038855731,0.4731916189,0.4170942008
1582,0.3615899086,0.2791215181,0.6480154395,0.5465732217,0.3465959132,0.4128541946,0.3956457078,0.5774483681,0.5605939031,0.6071023345,0.3037389815,0.378041625,0.4107622206,0.5197227001,0.4665621221
1583,0.3551250398,0.2899865508,0.5449038744,0.5495913625,0.3484675586,0.4192691743,0.3756380081,0.5495913625,0.5495913625,0.4789408445,0.3089317977,0.3459484875,0.4132888615,0.4903537333,0.432751447
1584,0.3488534987,0.2843656838,0.5933870077,0.5553767681,0.3570334017,0.4278510511,0.4041629136,0.5345079899,0.543525517,0.4971626699,0.3122522533,0.3503227532,0.4201460183,0.5128971338,0.4585795105
1585,0.3486942053,0.2610515654,0.8569254279,0.564113915,0.3611227572,0.4494671524,0.3654564321,0.6980932355,0.6183521152,0.6852274537,0.3126177788,0.3920067847,0.426484257,0.6080412269,0.5577914119
1586,0.3398763239,0.2687037289,0.7638790607,0.5694049001,0.3673406541,0.4589725733,0.369615525,0.6251041889,0.5940666795,0.5780303478,0.3184891641,0.3677327633,0.4319618642,0.58459723,0.5321912766
1587,0.3266757727,0.2433674335,1.120974422,0.5744892955,0.3715361357,0.482948333,0.3525818884,0.8653829098,0.6845152974,0.8371378779,0.3186239898,0.426027447,0.436028868,0.7046400905,0.6609125137
1588,0.3125233352,0.2469884902,1.061563015,0.5780977607,0.3740611076,0.4977138042,0.3368345797,0.8741569519,0.6907065511,0.7536212802,0.3210527599,0.4045208395,0.4387346804,0.6918408275,0.6455366015
1589,0.3135936558,0.2399470657,1.183227539,0.5811380744,0.3809794486,0.5149945617,0.3460742533,0.8831008077,0.696698606,0.8236908913,0.3237465322,0.4206548631,0.4429887831,0.735054791,0.6950109005
1590,0.301356554,0.2490423173,1.04396069,0.5837872624,0.389675647,0.5198440552,0.3775316179,0.6723983884,0.6224254966,0.6890794635,0.326582551,0.388879925,0.4479899406,0.6954440475,0.6564118862
1591,0.2877135873,0.2400908917,1.179942966,0.5914617181,0.404093653,0.5324084759,0.43367064,0.6099544168,0.600353837,0.7619395256,0.3305678368,0.4054273367,0.4580949247,0.7472781539,0.7178841233
1592,0.2752729356,0.2357029468,1.285020471,0.6008114219,0.4111314118,0.5467738509,0.4136433601,0.6664285064,0.6304320693,0.7964963913,0.3359259367,0.412376374,0.4661799967,0.7913236618,0.7621362209
1593,0.2626131773,0.2206199616,1.633229375,0.6175256371,0.4218915403,0.5773740411,0.38714239,0.8984572291,0.729300499,1.011433005,0.3463838995,0.4642526209,0.479555279,0.9165494442,0.8918549418
1594,0.2541965246,0.2536840141,1.128967643,0.6240267754,0.424882412,0.5673210621,0.3709492683,0.6935401559,0.6555956006,0.6206949353,0.3539862633,0.3803770244,0.4845276177,0.7635919452,0.7198007703
1595,0.2598106861,0.2899205983,0.8231853843,0.6244252324,0.429530412,0.5300676823,0.4189720154,0.56078583,0.5752493739,0.4307108819,0.3676055372,0.353189677,0.4867658913,0.6583070159,0.6050568223
1596,0.2403789014,0.2591384351,1.043005586,0.6246983409,0.4346936047,0.5135959983,0.4626362324,0.5612065196,0.5802009106,0.5550153852,0.3577537835,0.3685739338,0.489169687,0.7364561558,0.6955022216
1597,0.2323614806,0.2778126597,0.9219748378,0.6228904128,0.4350275099,0.4878164828,0.4940366447,0.5865249634,0.5618484616,0.4685492218,0.3633087873,0.3545620441,0.4884395599,0.6944691539,0.6486994624
1598,0.2188359499,0.2618621588,1.071318269,0.6201673746,0.4296628237,0.4727215767,0.4612224102,0.5589041114,0.5721794963,0.540078342,0.3560748398,0.3608683646,0.4849748909,0.7456300259,0.702876091
1599,0.2050868869,0.2475837469,1.240495801,0.6191638112,0.4293718338,0.4663669765,0.460963726,0.5618262887,0.5816398263,0.625990808,0.3503820002,0.3715983927,0.4844311774,0.8023899198,0.7651820183
1600,0.2079384327,0.2696871161,1.10298717,0.618285656,0.421615839,0.4507594109,0.417411238,0.5624977946,0.5815365314,0.526381433,0.3559322357,0.3547413647,0.4807726443,0.7569227815,0.708506763
1601,0.1833182424,0.2337393761,1.468497276,0.6186472774,0.4101353586,0.4537386894,0.3354223073,0.8560850024,0.7146968246,0.7361570001,0.3445968926,0.3860801458,0.4760766029,0.8770478368,0.8285400271
1602,0.1700886041,0.2097784728,1.810435414,0.6190088391,0.4162915051,0.4698001146,0.3438058794,0.9979233742,0.7656068802,0.9573447108,0.342941612,0.4317625463,0.4788778722,0.9861043096,0.9493394494
1603,0.1645978838,0.2104638815,1.850955963,0.6183004379,0.4223093987,0.4845710695,0.3532539904,0.9527323246,0.7500955462,0.9682936668,0.3456046879,0.4347918928,0.4810479879,1.000592351,0.969045341
1604,0.1551561207,0.20024997,2.091271639,0.6181233525,0.4229571521,0.505992353,0.3287781179,1.234003425,0.8463664651,1.110907316,0.3482963741,0.4664127827,0.4810536802,1.077572227,1.049185753
1605,0.1440895647,0.1998465061,2.134234428,0.6162710786,0.4288907349,0.5263540745,0.3289848864,1.241670489,0.8492739201,1.123459697,0.3523350954,0.4709942341,0.482650131,1.09346652,1.070109248
1606,0.1368297338,0.19620125,2.27640605,0.6152749062,0.4317885339,0.5492675304,0.3151396513,1.453686357,0.9197170734,1.204923272,0.3572091758,0.4918212891,0.4833112657,1.140012383,1.119830251
1607,0.1269548982,0.1885900497,2.52661109,0.6159316301,0.4381762445,0.5799661875,0.3084895611,1.701005101,1.002262473,1.365809798,0.3651748598,0.5338998437,0.4863346517,1.221416473,1.208458543
1608,0.1183815673,0.1874527484,2.571193457,0.619872272,0.4573819339,0.6106475592,0.3484313488,1.348833203,0.8936753869,1.381344318,0.3726293147,0.542194128,0.4967601001,1.243280292,1.245026231
1609,0.1155780777,0.1934015304,2.428259373,0.6233626604,0.4731206894,0.6292905807,0.3953261077,1.000889778,0.7767054439,1.251562357,0.3749432564,0.510866344,0.5052607656,1.206007481,1.215160012
1610,0.1098717377,0.1930367202,2.51864028,0.6257609725,0.4886688292,0.6458022594,0.4546879232,0.821372509,0.7108152509,1.276039481,0.3783757389,0.5148889422,0.5129407048,1.239094615,1.261290193
1611,0.1020837054,0.1836857945,3.001147509,0.6286831498,0.4982602894,0.6763747334,0.45671615,0.9651369452,0.768219173,1.550821662,0.3871452808,0.5780386925,0.5181084275,1.393499374,1.431606174
1612,0.1021330953,0.18224518,3.552173615,0.6291037798,0.505499661,0.7197791934,0.4273742437,1.258473158,0.8743636012,1.86335361,0.4005921781,0.6521229148,0.5207328796,1.564894795,1.618407845
1613,0.1032172441,0.1859115362,3.870262861,0.629996717,0.5135490894,0.7662470341,0.4001509845,1.476776242,0.9510202408,2.007805586,0.4107655287,0.6842947602,0.523860991,1.666267991,1.729696155
1614,0.1110150144,0.1901065856,4.341567516,0.6308822036,0.530618906,0.8218978047,0.4159192741,1.566789508,0.9840723872,2.261110067,0.4275344312,0.7469403148,0.5306290984,1.813884377,1.900067329
1615,0.1216396317,0.1938467473,3.95271039,0.6351991296,0.5347018838,0.8505394459,0.3757002354,1.506817698,0.9686421752,1.908077598,0.4174392223,0.648809135,0.5341330171,1.706914544,1.780408859
1616,0.1343594044,0.1941062659,4.388968945,0.6415896416,0.5415536761,0.891264677,0.3406426609,1.946198463,1.122457147,2.147513866,0.4346283674,0.7098796368,0.5398578644,1.849506021,1.929270744
1617,0.138065055,0.1955651492,4.679794788,0.6496257782,0.5535120368,0.9381818175,0.3205666244,2.267546654,1.237205863,2.293884516,0.4514823854,0.750395298,0.5488166809,1.951618075,2.037148714
1618,0.1320955008,0.196553275,4.636957169,0.6549462676,0.5669327974,0.9748683572,0.3114345968,2.30201602,1.257100821,2.221627712,0.458646059,0.7348629832,0.5573629737,1.952067971,2.039318323
1619,0.1329067498,0.1992755681,4.899625301,0.6642811894,0.5875439644,1.020545125,0.3143442571,2.449757814,1.317574382,2.365354538,0.4803425968,0.7804529071,0.5713030696,2.049425364,2.147817612
1620,0.1362067908,0.2013460398,5.010400295,0.6752393842,0.6036241055,1.064734936,0.2976005375,2.716660738,1.41825068,2.403960943,0.4978424013,0.7984992862,0.5842673182,2.102514267,2.202116728
1621,0.1418147087,0.199945733,4.762012482,0.6838068962,0.6233602166,1.091211438,0.3009959459,2.541423798,1.373170257,2.215486288,0.5030561686,0.7569189072,0.5981052518,2.043988228,2.142717361
1622,0.1491078585,0.2045013905,4.974159241,0.6914297938,0.6471092105,1.123549342,0.3150539696,2.585500479,1.399020195,2.346333981,0.5273470283,0.804055512,0.6131913066,2.126055002,2.237769365
1623,0.1617049128,0.2046806961,4.880218506,0.7027644515,0.6623958349,1.148606896,0.2981880605,2.745396376,1.465862274,2.266071558,0.5397644639,0.7926413417,0.6266297102,2.115869761,2.222759008
1624,0.1836656928,0.2145338804,5.246744633,0.7164974213,0.6872716546,1.189341187,0.3028796613,3.03755188,1.579135299,2.510539055,0.5762950778,0.8765767217,0.6456508636,2.251537561,2.370049715
1625,0.203752324,0.2227559835,5.4646492,0.7296693921,0.7022843361,1.23428297,0.2753123939,3.609030008,1.783616662,2.650695324,0.6065585017,0.9312074184,0.6599627137,2.340700388,2.458163261
1626,0.1972887963,0.2010614723,4.319482803,0.7347464561,0.7291634083,1.215791583,0.3225927353,2.339370012,1.365621209,1.898966312,0.5704141855,0.7290819287,0.6763620377,1.990174174,2.098308086
1627,0.1850339025,0.1853837818,3.037744522,0.7378826737,0.734318912,1.126241803,0.3527375162,1.376712441,1.014438272,1.129318118,0.526031673,0.5211822391,0.6815884709,1.569960713,1.647823334
1628,0.1920702457,0.1841549128,2.58613348,0.7400153279,0.7265896797,1.02633369,0.3548000753,1.174511075,0.9345939159,0.9113715291,0.5178863406,0.4698896706,0.6800958514,1.415191293,1.474649072
1629,0.1991402358,0.1863162071,2.691583872,0.7422955036,0.721783936,0.9562599063,0.3567835987,1.319212556,0.9953331947,1.019047856,0.5333308578,0.5107851624,0.6800070405,1.454916835,1.51230526
1630,0.2149993926,0.1952519268,3.062051535,0.7450997233,0.7362586856,0.9237192273,0.4235569537,1.328805685,1.001531959,1.289313197,0.5632991791,0.6019256115,0.6889355779,1.587342262,1.66138649
1631,0.2183003426,0.193676129,2.765225172,0.7461106777,0.725522697,0.8804197311,0.3907301426,1.333801627,1.004535317,1.128190637,0.5554254055,0.5595558286,0.6850758195,1.485327244,1.543463707
1632,0.2269282937,0.2006182075,2.79592824,0.7451217771,0.7228354812,0.8488942981,0.3918492496,1.412037253,1.035720348,1.183226943,0.566534996,0.5852108002,0.6840111613,1.496220231,1.55289495
1633,0.2248653769,0.1954940557,2.263548613,0.7445831299,0.7173730731,0.7957000732,0.4091044962,1.067532659,0.8933064342,0.8919457793,0.5456655025,0.5019040704,0.6817603111,1.305521369,1.348070502
1634,0.2187110633,0.1910747737,1.600836158,0.7445905209,0.705851078,0.7138496041,0.4436415434,0.6595805287,0.700668633,0.5554654598,0.5163499117,0.4015989602,0.676464498,1.053816915,1.076378345
1635,0.2215055972,0.1931791157,1.496993542,0.7444429398,0.6982924938,0.6462126374,0.5009727478,0.5533179045,0.6400251985,0.5368204117,0.5153872371,0.4008918107,0.672750473,1.011762738,1.03036654
1636,0.2201350927,0.1938703805,1.339078903,0.7437123656,0.6799342036,0.5850951076,0.4988976419,0.5236603618,0.6209349036,0.4820101261,0.5091406107,0.3862557411,0.6634525657,0.9465799332,0.9537612796
1637,0.217217207,0.196232304,1.415227771,0.7437198162,0.6666865349,0.5451366305,0.4984437525,0.5856246352,0.6590048671,0.5509309173,0.5171032548,0.4141637385,0.657076776,0.9771904349,0.9803662896
1638,0.2221779823,0.2008737922,1.507858872,0.7440149188,0.6469202042,0.5202756524,0.4395493269,0.7906818986,0.7669941783,0.6305668354,0.526424706,0.4460309744,0.6478328109,1.013854384,1.007846713
1639,0.2164078504,0.1979909092,1.197473049,0.7440149188,0.6325759292,0.4851914942,0.4384594262,0.6591820121,0.700181663,0.4826865196,0.5115015507,0.3988894522,0.6408788562,0.8875234127,0.8701123595
1640,0.2209620625,0.1996072978,1.113986731,0.7441625595,0.601195097,0.4559925497,0.3399248123,0.9479504228,0.8403890729,0.4670518935,0.5112128854,0.3987875283,0.6257025003,0.8524138331,0.8176055551
1641,0.2237169743,0.2021330446,1.004190564,0.744310081,0.5575866699,0.4313434064,0.2266789675,1.745391846,1.165154099,0.4458894432,0.5131854415,0.3997837007,0.6045628786,0.8061910272,0.7471356988
1642,0.2213961929,0.2028593272,0.7395403385,0.742849052,0.5341852307,0.4031351805,0.206831634,1.933609366,1.23586297,0.3516751528,0.5102321506,0.3756259978,0.5935705304,0.6878037453,0.6190695167
1643,0.2118759304,0.2026214749,0.4078113735,0.7408123016,0.4963084757,0.362929821,0.2007791996,2.235571861,1.346508861,0.2298479229,0.4991977513,0.3275124729,0.574563086,0.5098865628,0.4333367348
1644,0.221028015,0.2074713856,0.3197182119,0.7358164787,0.5019182563,0.3351340592,0.2050309926,1.67408514,1.135525823,0.2244300842,0.5137428045,0.341871649,0.5786300898,0.4561538994,0.3878149986
1645,0.2377672642,0.2224474698,0.4306919873,0.7363994718,0.5144981742,0.3359160125,0.2328986079,1.869866729,1.21245563,0.3428335488,0.5575800538,0.4392271042,0.5880131721,0.5383967757,0.4683153927
1646,0.2399555892,0.2252001166,0.3327788413,0.7442879677,0.5250036716,0.3403309286,0.25746876,1.622828364,1.123696923,0.30427441,0.5733508468,0.4399461746,0.5987184048,0.4805684388,0.4164696634
1647,0.2316764444,0.2314333171,0.2260730714,0.7693555951,0.546048522,0.3491699994,0.286357969,1.190450549,0.9625468254,0.2327900529,0.5905318856,0.4017237127,0.6219437122,0.3659975827,0.3175541461
1648,0.2411209196,0.2577992976,0.3047342598,0.8043705821,0.5803150535,0.3633720875,0.3393931687,0.8571033478,0.8303826451,0.2870691717,0.6351670623,0.4161251485,0.6559002399,0.3094988167,0.28205809
1649,0.2736761868,0.2863739729,0.3326411545,0.8414370418,0.6255669594,0.387743324,0.4311837852,0.7904014587,0.8155650496,0.3079859614,0.6991007328,0.4817467034,0.6969781518,0.3308743238,0.310323447
1650,0.2899312675,0.3159848452,0.4573417604,0.8783705831,0.6677240729,0.4125857055,0.5226973891,0.6089065671,0.730887115,0.3722256422,0.7539641261,0.5224787593,0.7353970408,0.3245921433,0.3207862377
1651,0.2928418815,0.3341671228,0.5743314028,0.8992467523,0.6879989505,0.4227106571,0.5868392587,0.527859211,0.6848620772,0.4200763702,0.7913640141,0.5526771545,0.754162848,0.3193754256,0.3285179734
1652,0.2985482514,0.3431713581,0.616261065,0.9095482826,0.704451859,0.4263837337,0.7023615241,0.4417865574,0.6158062816,0.4223672152,0.8173784614,0.580265224,0.7663372159,0.3180138171,0.3327772617
1653,0.3131574094,0.354600817,0.6021735072,0.9228016734,0.7596063614,0.4401502609,1.161270261,0.4757019579,0.4410338402,0.4106235802,0.8498125076,0.6212006807,0.8013771176,0.3252167106,0.3432964981
1654,0.3167865872,0.3689234257,0.6704463959,0.9269414544,0.7660031319,0.4581784904,1.095647573,0.4424875677,0.4633342028,0.4446161687,0.8748272061,0.6429853439,0.8046459556,0.3261793852,0.356369704
1655,0.3236349821,0.3837715089,0.7536748052,0.9338558316,0.7899183631,0.474696517,1.253663182,0.5645936131,0.430437088,0.4815290868,0.8999451995,0.6647545695,0.8188579082,0.3279138803,0.3694036007
1656,0.3270055354,0.4020679891,0.9471641183,0.9335533977,0.7893185019,0.4872524738,1.17916739,0.5718179345,0.4338979721,0.5703434348,0.9199824929,0.6765461564,0.8158064485,0.3292783797,0.3895482719
1657,0.3412343562,0.4219848812,0.9959690571,0.9349996448,0.8403876424,0.5077722073,1.687000871,1.211061001,0.4180988371,0.5935109258,0.951634109,0.7098010182,0.842056036,0.3334412277,0.4045989811
1658,0.3557822406,0.4335242808,0.9893719554,0.906766355,0.8486528993,0.5196116567,1.786787391,1.351076722,0.4116493165,0.6011108756,0.9643916488,0.7285142541,0.8320085406,0.3265809715,0.4140226543
1659,0.3701513708,0.4466510713,1.034881949,0.8771603703,0.8504758477,0.5295293927,1.840664744,1.51047039,0.4113688469,0.6345853806,0.9733745456,0.7414076328,0.8182495236,0.3216282129,0.4261032045
1660,0.386030674,0.4601074159,1.078069329,0.8511335254,0.828995049,0.5385680199,1.563320041,1.090755701,0.3755199909,0.6681260467,0.9804037213,0.7533560395,0.7934961319,0.3198329508,0.4405552447
1661,0.4010943174,0.4670631886,1.017413735,0.8381753564,0.7973740697,0.5492693782,1.137946248,0.4771483243,0.3994438648,0.6433066726,0.988492012,0.768655777,0.7678866982,0.3165971041,0.4469762743
1662,0.4115824997,0.472081989,1.000174999,0.8349357247,0.7841419578,0.558524847,0.9880352616,0.3741695881,0.4628692865,0.6256908774,0.9989251494,0.783859551,0.7562592626,0.3129613101,0.4496165812
1663,0.4249109924,0.4714792669,0.8800427914,0.8416953087,0.7962370515,0.5728628039,1.032339573,0.3733431399,0.4927556813,0.5705375075,1.016034245,0.8144881725,0.7642543316,0.3094449043,0.4413485527
1664,0.4432216585,0.4698339999,0.6695699692,0.8597230315,0.8056042194,0.5958299041,0.9191975594,0.5652871728,0.6951488853,0.5273935795,1.043831468,0.8800746799,0.7757163644,0.3208477497,0.4378308058
1665,0.4595689476,0.4718018472,0.5506162047,0.8839051723,0.8377766013,0.6221158504,1.016812444,0.6183373332,0.7383697033,0.5451411605,1.078289032,0.9572971463,0.8044458032,0.3422760963,0.4450089633
1666,0.4769661427,0.4764179289,0.4791767895,0.9095483422,0.8772001266,0.6542747617,1.177781701,0.5716335177,0.717921555,0.5935679078,1.113416076,1.033223152,0.8383874297,0.370180577,0.4625212252
1667,0.4974299669,0.4854927957,0.4408614635,0.9384236932,0.9033336639,0.6967859864,1.130491257,0.7880179882,0.8600329757,0.6547324657,1.150581479,1.102583528,0.8657155037,0.4036119878,0.4872628152
1668,0.5190740228,0.4961417615,0.4198134243,0.9749884009,0.9285240769,0.7493723035,1.041776896,1.219274163,1.091463923,0.7323362827,1.193614721,1.180831313,0.8959390521,0.4444816113,0.5166835189
1669,0.5464857817,0.5019878149,0.4156257808,1.008461118,0.9549267888,0.8016622663,1.023537278,1.473359704,1.223554254,0.7800225616,1.229648709,1.234946847,0.9259283543,0.4690608084,0.5343391299
1670,0.5387048721,0.5073338747,0.4260990918,1.04008162,0.9734203815,0.8515715599,0.9627497196,1.757501245,1.363370538,0.7603034973,1.257612109,1.242141962,0.9504514337,0.4643930495,0.5300067067
1671,0.5524186492,0.5241739154,0.5023731589,1.077125907,1.029185295,0.8971967697,1.184136987,0.9652846456,1.019788384,0.6743679643,1.288000703,1.198172569,0.9990486503,0.4259782732,0.5111745
1672,0.5703995824,0.5346283913,0.470156461,1.115380406,1.07077682,0.952306807,1.250112653,1.056980252,1.085826159,0.7400783896,1.334558368,1.278772473,1.039471626,0.4601548612,0.537761569
1673,0.5878839493,0.5477653146,0.4598610699,1.155789733,1.123629928,1.012434721,1.408864856,0.9348225594,1.039638758,0.7920029163,1.380009055,1.342483878,1.087338209,0.4889276922,0.5641165376
1674,0.6018737555,0.5565957427,0.4481549561,1.188937664,1.165316939,1.06999898,1.507982612,0.9152379036,1.04323256,0.8471714854,1.416609406,1.399422646,1.125678301,0.520036459,0.5919936299
1675,0.6243414879,0.5669179559,0.4521516263,1.233833551,1.215846419,1.156559229,1.584837079,1.172275186,1.202700138,1.092133045,1.47922647,1.575206161,1.1743747,0.6327972412,0.6877119541
1676,0.6498951316,0.5858793259,0.4720665514,1.285356164,1.27335155,1.249547362,1.670407295,1.162652373,1.222587466,1.145357728,1.526262641,1.623938441,1.229841828,0.6782676578,0.7326540351
1677,0.6539216638,0.6023848057,0.4630800784,1.32435596,1.320525289,1.317693233,1.749076843,0.9844929576,1.141672969,1.046077728,1.548545837,1.576520085,1.273777843,0.6593765616,0.7227051854
1678,0.679305613,0.6233064532,0.4691025317,1.364329934,1.351708055,1.376409054,1.65147388,1.122818828,1.237907052,1.004298806,1.578982711,1.563982964,1.309330106,0.6601334214,0.7250216007
1679,0.7052654624,0.6485473514,0.4802076817,1.408524871,1.398257375,1.425943017,1.699981093,1.057327032,1.220174432,0.9655992389,1.61585629,1.558942437,1.354968429,0.6560501456,0.7259041667
1680,0.7311854362,0.6745391488,0.497600764,1.447842002,1.454893589,1.461170673,1.893853784,0.8368323445,1.091331124,0.9307181239,1.650796771,1.553986549,1.403683543,0.6479766965,0.7265122533
1681,0.7571132779,0.6851152778,0.4979812801,1.484834552,1.486377239,1.512220979,1.824481845,1.123276234,1.291303992,1.073505759,1.699376583,1.666746497,1.438023567,0.7292405963,0.7980163693
1682,0.7754256129,0.6916621327,0.5730511546,1.525944829,1.551282763,1.59113884,2.060349703,1.157922268,1.329182029,1.357177377,1.761602998,1.850120544,1.492235303,0.8686875701,0.9318084717
1683,0.7963055968,0.7185139656,0.5181186795,1.557675958,1.579995513,1.62638247,2.018210411,0.9941894412,1.240511894,1.104438424,1.761865616,1.709130645,1.522807598,0.7801893353,0.8535837531
1684,0.8265785575,0.7524960041,0.538926065,1.578877091,1.604630828,1.61436975,2.087832212,0.7827785015,1.078461528,0.9257264137,1.762348294,1.591553092,1.545852542,0.6929423213,0.7786538005
1685,0.8267969489,0.7608299851,0.5264183879,1.607036471,1.622110724,1.625763297,2.003044367,0.9536989331,1.229361653,1.006880403,1.796078563,1.66501677,1.568575382,0.747423172,0.8255121112
1686,0.8518428802,0.7772610784,0.5302578807,1.63617003,1.655684948,1.639438033,2.07852149,0.9387484193,1.227598071,1.029899478,1.825467944,1.695712924,1.600144506,0.766492784,0.8448438644
1687,0.8914580941,0.8227906227,0.5998475552,1.651733041,1.670705676,1.610851884,2.106309175,0.7886157036,1.092305064,0.8967184424,1.831204295,1.595266461,1.615001082,0.6806706786,0.7718856931
1688,0.9304202199,0.8589901328,0.6758199334,1.662691712,1.693052649,1.570615768,2.258131266,0.7354769707,0.9777040482,0.8706412911,1.847450614,1.568169236,1.631245494,0.6445438266,0.7456311584
1689,0.967107594,0.8847537041,0.706374824,1.667746425,1.670555472,1.534295201,1.962092757,0.8208339214,1.129526615,0.874971211,1.865389943,1.575032353,1.620786071,0.6350153089,0.7381168008
